id,base_model
RichardErkhov/LI-ST_-_Mistral-7B-ko-v0.1-gguf,LI-ST/Mistral-7B-ko-v0.1/
RichardErkhov/LI-ST_-_Mistral-7B-ko-v0.1-4bits,LI-ST/Mistral-7B-ko-v0.1/
RichardErkhov/LI-ST_-_Mistral-7B-ko-v0.1-8bits,LI-ST/Mistral-7B-ko-v0.1/
mbruton/spa_en_mBERT,liaad/srl-en_mbert-base
mbruton/gal_en_mBERT,liaad/srl-en_mbert-base
mbruton/spa_en_XLM-R,liaad/srl-en_xlmr-base
mbruton/gal_en_XLM-R,liaad/srl-en_xlmr-base
mbruton/spa_enpt_mBERT,liaad/srl-enpt_mbert-base
mbruton/gal_enpt_mBERT,liaad/srl-enpt_mbert-base
mbruton/spa_enpt_XLM-R,liaad/srl-enpt_xlmr-base
mbruton/gal_enpt_XLM-R,liaad/srl-enpt_xlmr-base
mbruton/spa_pt_mBERT,liaad/srl-pt_mbert-base
mbruton/gal_pt_mBERT,liaad/srl-pt_mbert-base
mbruton/gal_pt_XLM-R,liaad/srl-pt_xlmr-base
mbruton/spa_pt_XLM-R,liaad/srl-pt_xlmr-base
RichardErkhov/Liangmingxin_-_ThetaWave-7B-sft-gguf,Liangmingxin/ThetaWave-7B-sft/
RichardErkhov/lidiya_-_bart-large-xsum-samsum-8bits,lidiya/bart-large-xsum-samsum/
RichardErkhov/lidiya_-_bart-large-xsum-samsum-4bits,lidiya/bart-large-xsum-samsum/
RichardErkhov/lightbird-ai_-_gemma-2b-merged-digital-security-and-privacy-awq,lightbird-ai/gemma-2b-merged-digital-security-and-privacy/
RichardErkhov/lightblue_-_karasu-7B-gguf,lightblue/karasu-7B/
bartowski/kurage-en-GGUF,lightblue/kurage-en
TheBloke/OpenOrca_Stx-AWQ,lightblue/openorca_stx
TheBloke/OpenOrca_Stx-GGUF,lightblue/openorca_stx
TheBloke/OpenOrca_Stx-GPTQ,lightblue/openorca_stx
RichardErkhov/lightblue_-_qarasu-14B-chat-plus-unleashed-gguf,lightblue/qarasu-14B-chat-plus-unleashed/
RichardErkhov/lightblue_-_suzume-llama-3-8B-japanese-gguf,lightblue/suzume-llama-3-8B-japanese/
RichardErkhov/lightblue_-_suzume-llama-3-8B-multilingual-orpo-borda-full-4bits,lightblue/suzume-llama-3-8B-multilingual-orpo-borda-full/
RichardErkhov/lightblue_-_suzume-llama-3-8B-multilingual-orpo-borda-full-gguf,lightblue/suzume-llama-3-8B-multilingual-orpo-borda-full/
Apel-sin/suzume-llama-3-8B-multilingual-orpo-borda-half-exl2,"lightblue/suzume-llama-3-8B-multilingual-orpo-borda-half"">lightblue/suzume-llama-3-8B-multilingual-orpo-borda-half</a><br>"
RichardErkhov/lightblue_-_suzume-llama-3-8B-multilingual-orpo-borda-half-gguf,lightblue/suzume-llama-3-8B-multilingual-orpo-borda-half/
RichardErkhov/lightblue_-_suzume-llama-3-8B-multilingual-orpo-borda-top25-gguf,lightblue/suzume-llama-3-8B-multilingual-orpo-borda-top25/
RichardErkhov/lightblue_-_suzume-llama-3-8B-multilingual-orpo-borda-top75-gguf,lightblue/suzume-llama-3-8B-multilingual-orpo-borda-top75/
RichardErkhov/lightblue_-_suzume-llama-3-8B-multilingual-gguf,lightblue/suzume-llama-3-8B-multilingual/
RichardErkhov/lightblue_-_suzume-llama-3-8B-multilingual-8bits,lightblue/suzume-llama-3-8B-multilingual/
RichardErkhov/lighteternal_-_Llama-3-8B-Instruct-MergeSLERP-Gradient1048k-OpenBioLLM-gguf,lighteternal/Llama-3-8B-Instruct-MergeSLERP-Gradient1048k-OpenBioLLM/
RichardErkhov/lighteternal_-_Llama3-merge-biomed-8b-gguf,lighteternal/Llama3-merge-biomed-8b/
RichardErkhov/lightgpt_-_LightGPT-0.5B-Qwen2-awq,lightgpt/LightGPT-0.5B-Qwen2/
maddes8cht/lightonai-alfred-40b-1023-gguf,lightonai/alfred-40b-1023
TheBloke/alfred-40B-1023-AWQ,lightonai/alfred-40b-1023
TheBloke/alfred-40B-1023-GGUF,lightonai/alfred-40b-1023
TheBloke/alfred-40B-1023-GPTQ,lightonai/alfred-40b-1023
RichardErkhov/lihaoxin2020_-_sheared_llama_1.3b-reazon_v2-ja_en_trans-T2T-awq,lihaoxin2020/sheared_llama_1.3b-reazon_v2-ja_en_trans-T2T/
bartowski/Hercules-Stheno-v1-GGUF,lik07/Hercules-Stheno-v1
RichardErkhov/lilalola_-_llama-3.2-1b-synopsisAI-chatbot-gguf,lilalola/llama-3.2-1b-synopsisAI-chatbot/
RichardErkhov/lIlBrother_-_llama2-merge-v0.1-gguf,lIlBrother/llama2-merge-v0.1/
RichardErkhov/lIlBrother_-_llama2-merge-v0.2-gguf,lIlBrother/llama2-merge-v0.2/
RichardErkhov/lIlBrother_-_llama2-merge-v0.3-gguf,lIlBrother/llama2-merge-v0.3/
RichardErkhov/lIlBrother_-_llama2-merge-v0.4-gguf,lIlBrother/llama2-merge-v0.4/
TheBloke/GPlatty-30B-AWQ,lilloukas/GPlatty-30B
TheBloke/GPlatty-30B-GGUF,lilloukas/GPlatty-30B
TheBloke/GPlatty-30B-GPTQ,lilloukas/GPlatty-30B
TheBloke/Platypus-30B-AWQ,lilloukas/Platypus-30B
TheBloke/Platypus-30B-GGUF,lilloukas/Platypus-30B
TheBloke/Platypus-30B-GPTQ,lilloukas/Platypus-30B
RichardErkhov/lilmeaty_-_llama_unc-awq,lilmeaty/llama_unc/
RichardErkhov/lilmeaty_-_optimized_model-awq,lilmeaty/optimized_model/
RichardErkhov/Limby_-_model-awq,Limby/model/
RichardErkhov/liminerity_-_binarized-ingotrix-slerp-7b-gguf,liminerity/binarized-ingotrix-slerp-7b/
RichardErkhov/liminerity_-_Bitnet-Mistral.0.2-330m-v0.2-grokfast-v2.9-awq,liminerity/Bitnet-Mistral.0.2-330m-v0.2-grokfast-v2.9/
RichardErkhov/liminerity_-_Bitnet-Mistral.0.2-330m-v0.2-grokfast-v2.9-gguf,liminerity/Bitnet-Mistral.0.2-330m-v0.2-grokfast-v2.9/
RichardErkhov/liminerity_-_Bitnet-Mistral.0.2-330m-v0.2-grokfast-awq,liminerity/Bitnet-Mistral.0.2-330m-v0.2-grokfast/
RichardErkhov/liminerity_-_Bitnet-Mistral.0.2-47m-v0.1-gguf,liminerity/Bitnet-Mistral.0.2-47m-v0.1/
RichardErkhov/liminerity_-_Bitnet-Mistral.0.2-47m-v0.2-grokfast1-gguf,liminerity/Bitnet-Mistral.0.2-47m-v0.2-grokfast1/
RichardErkhov/liminerity_-_Blur-7B-slerp-v0.1-gguf,liminerity/Blur-7B-slerp-v0.1/
RichardErkhov/liminerity_-_Blur-7b-slerp-v1.41-gguf,liminerity/Blur-7b-slerp-v1.41/
RichardErkhov/liminerity_-_Blur-7b-slerp-v1.46-gguf,liminerity/Blur-7b-slerp-v1.46/
RichardErkhov/liminerity_-_Blurstral-7b-slerp-gguf,liminerity/Blurstral-7b-slerp/
RichardErkhov/liminerity_-_dhbacmes-3b-slerp-gguf,liminerity/dhbacmes-3b-slerp/
RichardErkhov/liminerity_-_llama3-3b-1.58bit-gguf,liminerity/llama3-3b-1.58bit/
RichardErkhov/M7-7b-gguf,liminerity/M7-7b/
RichardErkhov/liminerity_-_M7-7b-8bits,liminerity/M7-7b/
RichardErkhov/liminerity_-_M7-7b-4bits,liminerity/M7-7b/
RichardErkhov/liminerity_-_M7-7b-gguf,liminerity/M7-7b/
RichardErkhov/liminerity_-_m7-alpaca-270-1bit-5-gguf,liminerity/m7-alpaca-270-1bit-5/
RichardErkhov/liminerity_-_m7-alpaca-70m-4-gguf,liminerity/m7-alpaca-70m-4/
solidrust/Memgpt-3x7b-MOE-AWQ,liminerity/Memgpt-3x7b-MOE
RichardErkhov/liminerity_-_Mini-blurstral-awq,liminerity/Mini-blurstral/
RichardErkhov/liminerity_-_Miniier-blurstral-attempt-1-awq,liminerity/Miniier-blurstral-attempt-1/
bartowski/Mistral-quiet-star-demo-GGUF,liminerity/Mistral-quiet-star-demo
bartowski/Mistral-quiet-star-demo-exl2,liminerity/Mistral-quiet-star-demo
RichardErkhov/liminerity_-_mm4.ascii.star-awq,liminerity/mm4.ascii.star/
RichardErkhov/liminerity_-_Neurotic-Jomainotrik-7b-slerp-gguf,liminerity/Neurotic-Jomainotrik-7b-slerp/
RichardErkhov/liminerity_-_Omningotex-7b-slerp-gguf,liminerity/Omningotex-7b-slerp/
RichardErkhov/liminerity_-_orpa_m7-alpaca-270-1bit-6-gguf,liminerity/orpa_m7-alpaca-270-1bit-6/
RichardErkhov/liminerity_-_phigment6-slerp-gguf,liminerity/phigment6-slerp/
RichardErkhov/liminerity_-_Phigments12-gguf,liminerity/Phigments12/
RichardErkhov/liminerity_-_Phigments12-4bits,liminerity/Phigments12/
RichardErkhov/liminerity_-_Phigments12-8bits,liminerity/Phigments12/
RichardErkhov/liminerity_-_Smaug-slerp-30b-v0.1-gguf,liminerity/Smaug-slerp-30b-v0.1/
RichardErkhov/LimYeri_-_CodeMind-Llama3.1-8B-unsloth-merged-gguf,LimYeri/CodeMind-Llama3.1-8B-unsloth-merged/
Linaqruf/pastel-anime-xl-lora,Linaqruf/animagine-xl
Linaqruf/anime-detailer-xl-lora,Linaqruf/animagine-xl-2.0
Linaqruf/sketch-style-xl-lora,Linaqruf/animagine-xl-2.0
Linaqruf/anime-nouveau-xl-lora,Linaqruf/animagine-xl-2.0
Linaqruf/pastel-style-xl-lora,Linaqruf/animagine-xl-2.0
Linaqruf/style-enhancer-xl-lora,Linaqruf/animagine-xl-2.0
EarthnDusk/sailor_moon_tarot_lora-v1,Linaqruf/anything-v3.0
RichardErkhov/LingoIITGN_-_ganga-1b-awq,LingoIITGN/ganga-1b/
RichardErkhov/Lingzhi-AI_-_Lingzhi-0.5B-chat-gguf,Lingzhi-AI/Lingzhi-0.5B-chat/
RichardErkhov/linjc16_-_Panacea-7B-Chat-gguf,linjc16/Panacea-7B-Chat/
maddes8cht/Linly-AI-Chinese-Falcon-7B-gguf,Linly-AI/Chinese-Falcon-7B
RichardErkhov/liquid9212_-_v8qlwmz-gguf,liquid9212/v8qlwmz/
RichardErkhov/LiteAI_-_Hare-1.1B-base-gguf,LiteAI/Hare-1.1B-base/
TheBloke/llava-v1.5-13B-AWQ,liuhaotian/llava-v1.5-13b
TheBloke/llava-v1.5-13B-GPTQ,liuhaotian/llava-v1.5-13b
cyberagent/opencole-typographylmm-llava-v1.5-7b-lora,liuhaotian/llava-v1.5-7b
RichardErkhov/livil_-_llama3.1-8b-instruct-gguf,livil/llama3.1-8b-instruct/
RichardErkhov/liyinghong_-_BioQwen-0.5B-awq,liyinghong/BioQwen-0.5B/
TheBloke/lzlv_70B-AWQ,lizpreciatior/lzlv_70b_fp16_hf
TheBloke/lzlv_70B-GPTQ,lizpreciatior/lzlv_70b_fp16_hf
TheBloke/lzlv_70B-GGUF,lizpreciatior/lzlv_70b_fp16_hf
RichardErkhov/llamaapi_-_Llama-3-8B-Functions-gguf,llamaapi/Llama-3-8B-Functions/
RichardErkhov/llamafactory_-_tiny-random-Llama-3-valuehead-4bits,llamafactory/tiny-random-Llama-3-valuehead/
RichardErkhov/llamafactory_-_tiny-random-Llama-3-valuehead-8bits,llamafactory/tiny-random-Llama-3-valuehead/
RichardErkhov/llamafactory_-_tiny-random-Llama-3-8bits,llamafactory/tiny-random-Llama-3/
RichardErkhov/llamafactory_-_tiny-random-Llama-3-4bits,llamafactory/tiny-random-Llama-3/
RichardErkhov/llamafactory_-_tiny-random-Llama-3-gguf,llamafactory/tiny-random-Llama-3/
RichardErkhov/LlamaFinetuneBase_-_Gemma-2-2B-Instruct-gguf,LlamaFinetuneBase/Gemma-2-2B-Instruct/
RichardErkhov/LlamaFinetuneBase_-_Gemma-2-2B-gguf,LlamaFinetuneBase/Gemma-2-2B/
RichardErkhov/LlamaFinetuneBase_-_Gemma-2-9B-Instruct-gguf,LlamaFinetuneBase/Gemma-2-9B-Instruct/
RichardErkhov/LlamaFinetuneBase_-_Gemma-2-9B-gguf,LlamaFinetuneBase/Gemma-2-9B/
RichardErkhov/LlamaFinetuneBase_-_Meta-Llama-3-8B-Instruct-gguf,LlamaFinetuneBase/Meta-Llama-3-8B-Instruct/
RichardErkhov/LlamaFinetuneBase_-_Meta-Llama-3-8B-gguf,LlamaFinetuneBase/Meta-Llama-3-8B/
RichardErkhov/LlamaFinetuneBase_-_Meta-Llama-3.1-70B-gguf,LlamaFinetuneBase/Meta-Llama-3.1-70B/
RichardErkhov/LlamaFinetuneBase_-_Meta-Llama-3.1-8B-gguf,LlamaFinetuneBase/Meta-Llama-3.1-8B/
RichardErkhov/LlamaFinetuneBase_-_Meta-Llama-3.2-1B-gguf,LlamaFinetuneBase/Meta-Llama-3.2-1B/
RichardErkhov/LlamaFinetuneBase_-_Meta-Llama-3.2-1B-awq,LlamaFinetuneBase/Meta-Llama-3.2-1B/
RichardErkhov/LlamaFinetuneBase_-_Meta-Llama-3.2-3B-Instruct-gguf,LlamaFinetuneBase/Meta-Llama-3.2-3B-Instruct/
RichardErkhov/LlamaFinetuneBase_-_Meta-Llama-3.2-3B-gguf,LlamaFinetuneBase/Meta-Llama-3.2-3B/
RichardErkhov/LlamaFinetuneBase_-_Phi-3.5-Mini-Instruct-gguf,LlamaFinetuneBase/Phi-3.5-Mini-Instruct/
RichardErkhov/llamafy_-_Qwen-Qwen2.5-0.5B-Instruct-llamafied-awq,llamafy/Qwen-Qwen2.5-0.5B-Instruct-llamafied/
RichardErkhov/llamafy_-_Qwen-Qwen2.5-0.5B-llamafied-awq,llamafy/Qwen-Qwen2.5-0.5B-llamafied/
RichardErkhov/llamafy_-_Qwen-Qwen2.5-Coder-0.5B-Instruct-llamafied-awq,llamafy/Qwen-Qwen2.5-Coder-0.5B-Instruct-llamafied/
RichardErkhov/llamafy_-_Qwen-Qwen2.5-Coder-0.5B-llamafied-awq,llamafy/Qwen-Qwen2.5-Coder-0.5B-llamafied/
TheBloke/LlamaGuard-7B-GPTQ,llamas-community/LlamaGuard-7b
TheBloke/LlamaGuard-7B-GGUF,llamas-community/LlamaGuard-7b
TheBloke/LlamaGuard-7B-AWQ,llamas-community/LlamaGuard-7b
RichardErkhov/llamas-community_-_LlamaGuard-7b-gguf,llamas-community/LlamaGuard-7b/
RE-N-Y/logic2vision,llava-hf/llava-1.5-13b-hf
Esperanto/llava-dermatology-7b-kvc-fp16-onnx,llava-hf/llava-1.5-7b-hf
Esperanto/llava-dermatology-7b-v1.5-hf,llava-hf/llava-1.5-7b-hf
Esperanto/llava-dermatology-7b-kvc-AWQ-int4-onnx,llava-hf/llava-1.5-7b-hf
REILX/llava-1.5-7b-hf-meme-lora,llava-hf/llava-1.5-7b-hf/</br>
Narrator5000/llavanext-finetuned-stackoverflow-vqa,llava-hf/llava-v1.6-mistral-7b-hf
chart-misinformation-detection/hf-llava-next-finetune-blp4k,llava-hf/llava-v1.6-mistral-7b-hf
RichardErkhov/lliu01_-_fortios_one_config-gguf,lliu01/fortios_one_config/
RichardErkhov/lllyasviel_-_omost-dolphin-2.9-llama3-8b-gguf,lllyasviel/omost-dolphin-2.9-llama3-8b/
RichardErkhov/lllyasviel_-_omost-llama-3-8b-gguf,lllyasviel/omost-llama-3-8b/
RichardErkhov/lllyasviel_-_omost-phi-3-mini-128k-gguf,lllyasviel/omost-phi-3-mini-128k/
TheBloke/tora-13B-v1.0-GGUF,llm-agents/tora-13b-v1.0
TheBloke/tora-13B-v1.0-AWQ,llm-agents/tora-13b-v1.0
TheBloke/tora-13B-v1.0-GPTQ,llm-agents/tora-13b-v1.0
TheBloke/tora-70B-v1.0-GGUF,llm-agents/tora-70b-v1.0
TheBloke/tora-70B-v1.0-AWQ,llm-agents/tora-70b-v1.0
TheBloke/tora-70B-v1.0-GPTQ,llm-agents/tora-70b-v1.0
TheBloke/tora-7B-v1.0-GGUF,llm-agents/tora-7b-v1.0
TheBloke/tora-7B-v1.0-GPTQ,llm-agents/tora-7b-v1.0
TheBloke/tora-7B-v1.0-AWQ,llm-agents/tora-7b-v1.0
TheBloke/tora-code-13B-v1.0-GGUF,llm-agents/tora-code-13b-v1.0
TheBloke/tora-code-13B-v1.0-AWQ,llm-agents/tora-code-13b-v1.0
TheBloke/tora-code-13B-v1.0-GPTQ,llm-agents/tora-code-13b-v1.0
TheBloke/tora-code-34b-v1.0-GGUF,llm-agents/tora-code-34b-v1.0
TheBloke/tora-code-34b-v1.0-AWQ,llm-agents/tora-code-34b-v1.0
TheBloke/tora-code-34b-v1.0-GPTQ,llm-agents/tora-code-34b-v1.0
TheBloke/tora-code-7B-v1.0-AWQ,llm-agents/tora-code-7b-v1.0
TheBloke/tora-code-7B-v1.0-GGUF,llm-agents/tora-code-7b-v1.0
TheBloke/tora-code-7B-v1.0-GPTQ,llm-agents/tora-code-7b-v1.0
RichardErkhov/llm-book_-_Swallow-7b-hf-oasst1-21k-ja-gguf,llm-book/Swallow-7b-hf-oasst1-21k-ja/
RichardErkhov/LLM-GAT_-_llama3_rmu_layer-5-6-7_alpha-90_steer-20_lr-5e-05_batch-8_checkpoint-3-gguf,LLM-GAT/llama3_rmu_layer-5-6-7_alpha-90_steer-20_lr-5e-05_batch-8_checkpoint-3/
hotake/llm-jp-3-13b-finetune,llm-jp/llm-jp-3-13b
sonodd/llm-jp-3-13b-finetune-sonodave-001,llm-jp/llm-jp-3-13b
zcsn/llm-jp-3-13b-finetune-9,llm-jp/llm-jp-3-13b
maetoshi/llm-jp-3-13b-finetune,llm-jp/llm-jp-3-13b
sonodd/llm-jp-3-13b-finetune-sonodd006,llm-jp/llm-jp-3-13b
kattyan/llm-jp-3-13b-finetune3,llm-jp/llm-jp-3-13b
Toki-AI/llm-jp-3-13b-finetune-241202_lora-DPO-12-17,llm-jp/llm-jp-3-13b
nkmry/llmjp-13b-comp,llm-jp/llm-jp-3-13b
trgt-tgrt/llm-jp-3-13b-instruction_lora,llm-jp/llm-jp-3-13b
yuhkis/llm-jp-3-13b-it_lora,llm-jp/llm-jp-3-13b
yuhkis/llm-jp-3-13b-finetune,llm-jp/llm-jp-3-13b
amysaito/llm-jp-3-13b-finetune-practice,llm-jp/llm-jp-3-13b
Tomoya1999/llm-jp-3-13b-finetune-2,llm-jp/llm-jp-3-13b
Yuto-24/llm-jp-3-13B-Tengentoppa_magpie,llm-jp/llm-jp-3-13b
kmagai/llm-jp-3-13b-finetune-2,llm-jp/llm-jp-3-13b
tontiru/finetuning1,llm-jp/llm-jp-3-13b
Taisekamo/llm-jp-3-13b-finetune,llm-jp/llm-jp-3-13b
SoraVision/llm-jp-3-13b-it,llm-jp/llm-jp-3-13b
tokushi/llm-jp-3-13b-it_lora,llm-jp/llm-jp-3-13b
Hiro00099/llm-jp-3-13b-finetune,llm-jp/llm-jp-3-13b
RichardErkhov/llm-jp_-_llm-jp-3-3.7b-instruct-awq,llm-jp/llm-jp-3-3.7b-instruct/
RichardErkhov/llm-jp_-_llm-jp-3-3.7b-awq,llm-jp/llm-jp-3-3.7b/
RichardErkhov/LLM-LAT_-_llama2-7b-chat-lat-removed-backdoor5-gguf,LLM-LAT/llama2-7b-chat-lat-removed-backdoor5/
RichardErkhov/LLM-LAT_-_robust-llama3-8b-instruct-gguf,LLM-LAT/robust-llama3-8b-instruct/
TheBloke/Amber-GGUF,LLM360/Amber
TheBloke/Amber-AWQ,LLM360/Amber
TheBloke/Amber-GPTQ,LLM360/Amber
RichardErkhov/LLM360_-_Amber-gguf,LLM360/Amber/
TheBloke/AmberChat-GGUF,LLM360/AmberChat
TheBloke/AmberChat-AWQ,LLM360/AmberChat
TheBloke/AmberChat-GPTQ,LLM360/AmberChat
RichardErkhov/LLM360_-_AmberChat-gguf,LLM360/AmberChat/
RichardErkhov/LLM360_-_AmberSafe-gguf,LLM360/AmberSafe/
legraphista/K2-IMat-GGUF,LLM360/K2
legraphista/K2-Chat-IMat-GGUF,LLM360/K2-Chat
bartowski/K2-Chat-GGUF,LLM360/K2-Chat
RichardErkhov/LLM360_-_K2-Chat-gguf,LLM360/K2-Chat/
legraphista/K2-ckpt_360-IMat-GGUF,LLM360/K2/tree/ckpt_360
RichardErkhov/LLM4Binary_-_llm4decompile-1.3b-v1.5-gguf,LLM4Binary/llm4decompile-1.3b-v1.5/
RichardErkhov/LLM4Binary_-_llm4decompile-1.3b-v2-gguf,LLM4Binary/llm4decompile-1.3b-v2/
RichardErkhov/LLM4Binary_-_llm4decompile-22b-v2-gguf,LLM4Binary/llm4decompile-22b-v2/
RichardErkhov/LLM4Binary_-_llm4decompile-6.7b-v1.5-gguf,LLM4Binary/llm4decompile-6.7b-v1.5/
RichardErkhov/LLM4Binary_-_llm4decompile-6.7b-v2-gguf,LLM4Binary/llm4decompile-6.7b-v2/
RichardErkhov/llm4fun_-_vietrag-7b-v1.0-gguf,llm4fun/vietrag-7b-v1.0/
bartowski/Mistral-v0.3-7B-ORPO-GGUF,llmat/Mistral-v0.3-7B-ORPO
RichardErkhov/llmat_-_Mistral-v0.3-7B-ORPO-gguf,llmat/Mistral-v0.3-7B-ORPO/
bcse/BigLiz-120b-GGUF,llmixer/BigLiz-120b
RichardErkhov/llmixer_-_BigWeave-v12-90b-gguf,llmixer/BigWeave-v12-90b/
RichardErkhov/llmixer_-_BigWeave-v26-95b-gguf,llmixer/BigWeave-v26-95b/
RichardErkhov/llmixer_-_BigWeave-v27-95b-gguf,llmixer/BigWeave-v27-95b/
RichardErkhov/llmixer_-_BigWeave-v6-90b-gguf,llmixer/BigWeave-v6-90b/
RichardErkhov/llmixer_-_BigWeave-v9-90b-gguf,llmixer/BigWeave-v9-90b/
bcse/Xwinter-120b-GGUF,llmixer/Xwinter-120b
RichardErkhov/LLMQ_-_LLaMA-3-8B-SmoothQuant-4bit-4bit-gguf,LLMQ/LLaMA-3-8B-SmoothQuant-4bit-4bit/
xzuyn/OpenLLaMa-300BT-Preview-AlpacaGPT4-LoRA-7B-GGML,LLMs/AlpacaGPT4-LoRA-7B-OpenLLaMA
mzwing/bling-phi-2-v0-GGUF,llmware/bling-phi-2-v0
TheBloke/bling-stable-lm-3b-4e1t-v0-GPTQ,llmware/bling-stable-lm-3b-4e1t-v0
TheBloke/bling-stable-lm-3b-4e1t-v0-GGUF,llmware/bling-stable-lm-3b-4e1t-v0
maddes8cht/llmware-dragon-falcon-7b-v0-gguf,llmware/dragon-falcon-7b-v0
TheBloke/dragon-mistral-7B-v0-GGUF,llmware/dragon-mistral-7b-v0
TheBloke/dragon-mistral-7B-v0-AWQ,llmware/dragon-mistral-7b-v0
TheBloke/dragon-mistral-7B-v0-GPTQ,llmware/dragon-mistral-7b-v0
bartowski/dragon-mistral-7b-v0-exl2,llmware/dragon-mistral-7b-v0/
bartowski/dragon-yi-6b-v0-exl2,llmware/dragon-yi-6b-v0
TheBloke/dragon-yi-6B-v0-GPTQ,llmware/dragon-yi-6b-v0
TheBloke/dragon-yi-6B-v0-GGUF,llmware/dragon-yi-6b-v0
TheBloke/dragon-yi-6B-v0-AWQ,llmware/dragon-yi-6b-v0
RichardErkhov/lmlab_-_lmlab-mistral-1b-untrained-gguf,lmlab/lmlab-mistral-1b-untrained/
interneuronai/az-longchat-base,lmsys/longchat-7b-v1.5-32k
interneuronai/az-longchat,lmsys/longchat-7b-v1.5-32k
Dala/mlc-chat-vicuna-13b-v1.5,lmsys/vicuna-13b-v1.5
TheBloke/vicuna-13B-v1.5-GGML,lmsys/vicuna-13b-v1.5
TheBloke/vicuna-13B-v1.5-GPTQ,lmsys/vicuna-13b-v1.5
TheBloke/vicuna-13B-v1.5-GGUF,lmsys/vicuna-13b-v1.5
TheBloke/vicuna-13B-v1.5-AWQ,lmsys/vicuna-13b-v1.5
basurasolamente/vicuna-13B-v1.5-16K-GGML-Q5-K-M,lmsys/vicuna-13b-v1.5-16k
TheBloke/vicuna-13B-v1.5-16K-GPTQ,lmsys/vicuna-13b-v1.5-16k
TheBloke/vicuna-13B-v1.5-16K-AWQ,lmsys/vicuna-13b-v1.5-16k
TheBloke/vicuna-13B-v1.5-16K-GGML,lmsys/vicuna-13b-v1.5-16k
TheBloke/vicuna-13B-v1.5-16K-GGUF,lmsys/vicuna-13b-v1.5-16k
yargpt/vicuna-13b-v1.5-gguf,"lmsys/vicuna-13b-v1.5"">"
TheBloke/vicuna-33B-GPTQ,lmsys/vicuna-33b-v1.3
TheBloke/vicuna-33B-GGML,lmsys/vicuna-33b-v1.3
TheBloke/vicuna-33B-GGUF,lmsys/vicuna-33b-v1.3
TheBloke/vicuna-33B-AWQ,lmsys/vicuna-33b-v1.3
TheBloke/vicuna-7B-v1.5-GGML,lmsys/vicuna-7b-v1.5
TheBloke/vicuna-7B-v1.5-GPTQ,lmsys/vicuna-7b-v1.5
rungao2001/vicuna-7b-v1.5_deita10k_sft_full,lmsys/vicuna-7b-v1.5
TheBloke/vicuna-7B-v1.5-AWQ,lmsys/vicuna-7b-v1.5
Lichang-Chen/ODIN-ppo-L230-best,lmsys/vicuna-7b-v1.5
Esperanto/vicuna-7b-v1.5-kvc-fp16-onnx,lmsys/vicuna-7b-v1.5
Esperanto/vicuna-7b-v1.5-kvc-AWQ-int4-onnx,lmsys/vicuna-7b-v1.5
TheBloke/vicuna-7B-v1.5-GGUF,lmsys/vicuna-7b-v1.5
TheBloke/vicuna-7B-v1.5-16K-GPTQ,lmsys/vicuna-7b-v1.5-16k
TheBloke/vicuna-7B-v1.5-16K-GGML,lmsys/vicuna-7b-v1.5-16k
TheBloke/vicuna-7B-v1.5-16K-AWQ,lmsys/vicuna-7b-v1.5-16k
TheBloke/vicuna-7B-v1.5-16K-GGUF,lmsys/vicuna-7b-v1.5-16k
RichardErkhov/LobnaSellami7_-_SC_16bit_merged_ready_final_finetuned_model-gguf,LobnaSellami7/SC_16bit_merged_ready_final_finetuned_model/
RichardErkhov/Local-Novel-LLM-project_-_kagemusya-7B-v1-gguf,Local-Novel-LLM-project/kagemusya-7B-v1/
RichardErkhov/Local-Novel-LLM-project_-_Ninja-v1-NSFW-128k-gguf,Local-Novel-LLM-project/Ninja-v1-NSFW-128k/
RichardErkhov/Local-Novel-LLM-project_-_Ninja-V2-7B-gguf,Local-Novel-LLM-project/Ninja-V2-7B/
RichardErkhov/Local-Novel-LLM-project_-_Vecteus-V2-7B-gguf,Local-Novel-LLM-project/Vecteus-V2-7B/
RichardErkhov/locuslab_-_tofu_ft_llama2-7b-4bits,locuslab/tofu_ft_llama2-7b/
RichardErkhov/locuslab_-_tofu_ft_llama2-7b-8bits,locuslab/tofu_ft_llama2-7b/
bartowski/Apollo-0.4-Llama-3.1-8B-GGUF,Locutusque/Apollo-0.4-Llama-3.1-8B
bartowski/Apollo-0.4-Llama-3.1-8B-exl2,Locutusque/Apollo-0.4-Llama-3.1-8B
RichardErkhov/Locutusque_-_Apollo-0.4-Llama-3.1-8B-gguf,Locutusque/Apollo-0.4-Llama-3.1-8B/
bartowski/Apollo-2.0-Llama-3.1-8B-GGUF,Locutusque/Apollo-2.0-Llama-3.1-8B
solidrust/Apollo-2.0-Llama-3.1-8B-AWQ,Locutusque/Apollo-2.0-Llama-3.1-8B
RichardErkhov/Locutusque_-_Apollo-2.0-Llama-3.1-8B-gguf,Locutusque/Apollo-2.0-Llama-3.1-8B/
solidrust/CerebrumDolphin-2.0-Mistral-7B-v0.2-AWQ,Locutusque/CerebrumDolphin-2.0-Mistral-7B-v0.2
RichardErkhov/Locutusque_-_ChatHercules-2.5-Mistral-7B-DPO-gguf,Locutusque/ChatHercules-2.5-Mistral-7B-DPO/
bartowski/CollectiveLM-Falcon-3-7B-GGUF,Locutusque/CollectiveLM-Falcon-3-7B
